,Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
6825,Zip,20621,MD,Saint Marys County,Chaptico,2022-02-28,5.0
6826,Zip,20622,MD,Charles County,Charlotte Hall,2022-02-28,7.3
6827,Zip,20623,MD,Prince Georges County,Cheltenham,2022-02-28,7.0
6828,Zip,20624,MD,Saint Marys County,Clements,2022-02-28,6.4
6829,Zip,20625,MD,Charles County,Cobb Island,2022-02-28,7.3
6830,Zip,20626,MD,Saint Marys County,Coltons Point,2022-02-28,5.4
6831,Zip,20627,MD,Saint Marys County,Leonardtown,2022-02-28,5.2
6832,Zip,20628,MD,Saint Marys County,Dameron,2022-02-28,5.7
6833,Zip,20629,MD,Calvert County,Dowell,2022-02-28,7.1
6834,Zip,20630,MD,Saint Marys County,Drayden,2022-02-28,5.8
6835,Zip,20632,MD,Charles County,Faulkner,2022-02-28,7.4
6836,Zip,20634,MD,Saint Marys County,Great Mills,2022-02-28,6.4
6837,Zip,20635,MD,Saint Marys County,Mechanicsville,2022-02-28,4.0
6838,Zip,20636,MD,Saint Marys County,Hollywood,2022-02-28,6.1
6839,Zip,20637,MD,Charles County,Hughesville,2022-02-28,8.0
6840,Zip,20639,MD,Calvert County,Huntingtown,2022-02-28,8.0
6841,Zip,20640,MD,Charles County,Indian Head,2022-02-28,7.2
6842,Zip,20645,MD,Charles County,Issue,2022-02-28,6.6
6843,Zip,20646,MD,Charles County,La Plata,2022-02-28,7.7
6844,Zip,20650,MD,Saint Marys County,Leonardtown,2022-02-28,6.5
6845,Zip,20653,MD,Saint Marys County,Lexington Park,2022-02-28,6.6
6846,Zip,20656,MD,Saint Marys County,Leonardtown,2022-02-28,5.6
6847,Zip,20657,MD,Calvert County,Lusby,2022-02-28,8.4
6848,Zip,20658,MD,Charles County,Marbury,2022-02-28,8.7
6849,Zip,20659,MD,Saint Marys County,Mechanicsville,2022-02-28,6.4
6850,Zip,20660,MD,Saint Marys County,Mechanicsville,2022-02-28,6.2
6851,Zip,20661,MD,Charles County,Newburg,2022-02-28,9.3
6852,Zip,20662,MD,Charles County,Nanjemoy,2022-02-28,9.3
6853,Zip,20664,MD,Charles County,Newburg,2022-02-28,7.4
6854,Zip,20667,MD,Saint Marys County,Park Hall,2022-02-28,5.7
6855,Zip,20674,MD,Saint Marys County,Piney Point,2022-02-28,5.9
6856,Zip,20675,MD,Charles County,Pomfret,2022-02-28,7.9
6857,Zip,20676,MD,Calvert County,Port Republic,2022-02-28,7.4
6858,Zip,20677,MD,Charles County,La Plata,2022-02-28,7.4
6859,Zip,20678,MD,Calvert County,Prince Frederick,2022-02-28,8.3
6860,Zip,20680,MD,Saint Marys County,Ridge,2022-02-28,6.2
6861,Zip,20684,MD,Saint Marys County,Saint Inigoes,2022-02-28,6.1
6862,Zip,20685,MD,Calvert County,Saint Leonard,2022-02-28,7.7
6863,Zip,20686,MD,Saint Marys County,Lexington Park,2022-02-28,6.4
6864,Zip,20687,MD,Saint Marys County,Scotland,2022-02-28,4.6
6865,Zip,20688,MD,Calvert County,Solomons,2022-02-28,7.8
6866,Zip,20689,MD,Calvert County,Sunderland,2022-02-28,7.7
6867,Zip,20690,MD,Saint Marys County,Tall Timbers,2022-02-28,6.3
6868,Zip,20692,MD,Saint Marys County,Valley Lee,2022-02-28,6.0
6869,Zip,20693,MD,Charles County,Welcome,2022-02-28,7.4
6870,Zip,20695,MD,Charles County,White Plains,2022-02-28,7.6
6871,Zip,20705,MD,Prince Georges County,Beltsville,2022-02-28,7.1
6872,Zip,20706,MD,Prince Georges County,Lanham Seabrook,2022-02-28,6.2
6873,Zip,20707,MD,Prince Georges County,Laurel,2022-02-28,7.3
6874,Zip,20708,MD,Prince Georges County,Laurel,2022-02-28,7.1
6875,Zip,20710,MD,Prince Georges County,Bladensburg,2022-02-28,5.4
6876,Zip,20711,MD,Anne Arundel County,Lothian,2022-02-28,7.0
6877,Zip,20712,MD,Prince Georges County,Mount Rainier,2022-02-28,7.3
6878,Zip,20714,MD,Calvert County,North Beach,2022-02-28,8.2
6879,Zip,20715,MD,Prince Georges County,Bowie,2022-02-28,7.9
6880,Zip,20716,MD,Prince Georges County,Bowie,2022-02-28,6.8
6881,Zip,20720,MD,Prince Georges County,Bowie,2022-02-28,7.2
6882,Zip,20721,MD,Prince Georges County,Bowie,2022-02-28,7.2
6883,Zip,20722,MD,Prince Georges County,Brentwood,2022-02-28,6.5
6884,Zip,20723,MD,Prince Georges County,Laurel,2022-02-28,4.8
6885,Zip,20724,MD,Prince Georges County,Laurel,2022-02-28,6.6
6886,Zip,20732,MD,Calvert County,Chesapeake Beach,2022-02-28,7.8
6887,Zip,20733,MD,Anne Arundel County,Churchton,2022-02-28,6.7
6888,Zip,20735,MD,Prince Georges County,Clinton,2022-02-28,7.0
6889,Zip,20736,MD,Calvert County,Owings,2022-02-28,7.8
6890,Zip,20737,MD,Prince Georges County,East Riverdale,2022-02-28,6.9
6891,Zip,20740,MD,Prince Georges County,College Park,2022-02-28,6.9
6892,Zip,20743,MD,Prince Georges County,Coral Hills,2022-02-28,6.9
6893,Zip,20744,MD,Prince Georges County,Fort Washington,2022-02-28,7.2
6894,Zip,20745,MD,Prince Georges County,Forest Heights,2022-02-28,6.8
6895,Zip,20746,MD,Prince Georges County,Suitland-Silver Hill,2022-02-28,7.0
6896,Zip,20747,MD,Prince Georges County,District Heights,2022-02-28,7.0
6897,Zip,20748,MD,Prince Georges County,Temple Hills,2022-02-28,8.0
6898,Zip,20751,MD,Anne Arundel County,Deale,2022-02-28,7.1
6899,Zip,20754,MD,Calvert County,Dunkirk,2022-02-28,7.5
6900,Zip,20755,MD,Anne Arundel County,Fort George G Meade,2022-02-28,7.1
6901,Zip,20758,MD,Anne Arundel County,Friendship,2022-02-28,8.0
6902,Zip,20759,MD,Howard County,Fulton,2022-02-28,4.5
6903,Zip,20763,MD,Howard County,Savage,2022-02-28,4.5
6904,Zip,20764,MD,Anne Arundel County,Shady Side,2022-02-28,6.9
6905,Zip,20765,MD,Anne Arundel County,Galesville,2022-02-28,6.4
6906,Zip,20769,MD,Prince Georges County,Glenn Dale,2022-02-28,7.4
6907,Zip,20770,MD,Prince Georges County,Greenbelt,2022-02-28,7.5
6908,Zip,20772,MD,Prince Georges County,Greater Upper Marlboro,2022-02-28,6.9
6909,Zip,20774,MD,Prince Georges County,Kettering,2022-02-28,7.0
6910,Zip,20776,MD,Anne Arundel County,Harwood,2022-02-28,6.6
6911,Zip,20777,MD,Howard County,Highland,2022-02-28,4.8
6912,Zip,20778,MD,Anne Arundel County,West River,2022-02-28,6.6
6913,Zip,20779,MD,Anne Arundel County,Tracys Landing,2022-02-28,7.3
6914,Zip,20781,MD,Prince Georges County,Hyattsville,2022-02-28,6.8
6915,Zip,20782,MD,Prince Georges County,Chillum,2022-02-28,7.0
6916,Zip,20783,MD,Prince Georges County,Chillum,2022-02-28,7.2
6917,Zip,20784,MD,Prince Georges County,New Carrollton,2022-02-28,6.4
6918,Zip,20785,MD,Prince Georges County,Greater Landover,2022-02-28,7.1
6919,Zip,20794,MD,Howard County,Jessup,2022-02-28,5.6
6920,Zip,20812,MD,Montgomery County,Glen Echo,2022-02-28,7.3
6921,Zip,20814,MD,Montgomery County,Bethesda,2022-02-28,5.9
6922,Zip,20815,MD,Montgomery County,Chevy Chase,2022-02-28,6.0
6923,Zip,20816,MD,Montgomery County,Bethesda,2022-02-28,6.5
6924,Zip,20817,MD,Montgomery County,Bethesda,2022-02-28,6.9
6925,Zip,20818,MD,Montgomery County,Cabin John,2022-02-28,7.1
6926,Zip,20832,MD,Montgomery County,Olney,2022-02-28,6.1
6927,Zip,20833,MD,Montgomery County,Brookeville,2022-02-28,5.9
6928,Zip,20837,MD,Montgomery County,Poolesville,2022-02-28,5.6
6929,Zip,20838,MD,Montgomery County,Barnesville,2022-02-28,4.2
6930,Zip,20839,MD,Montgomery County,Beallsville,2022-02-28,6.1
6931,Zip,20841,MD,Montgomery County,Boyds,2022-02-28,5.8
6932,Zip,20842,MD,Montgomery County,Dickerson,2022-02-28,5.3
6933,Zip,20850,MD,Montgomery County,Rockville,2022-02-28,5.5
6934,Zip,20851,MD,Montgomery County,Rockville,2022-02-28,5.9
6935,Zip,20852,MD,Montgomery County,North Bethesda,2022-02-28,5.4
6936,Zip,20853,MD,Montgomery County,Olney,2022-02-28,6.3
6937,Zip,20854,MD,Montgomery County,Potomac,2022-02-28,5.9
6938,Zip,20855,MD,Montgomery County,Derwood,2022-02-28,6.0
6939,Zip,20860,MD,Montgomery County,Sandy Spring,2022-02-28,6.2
6940,Zip,20861,MD,Montgomery County,Ashton,2022-02-28,6.0
6941,Zip,20862,MD,Montgomery County,Brinklow,2022-02-28,5.7
6942,Zip,20866,MD,Montgomery County,Burtonsville,2022-02-28,5.8
6943,Zip,20868,MD,Montgomery County,Spencerville,2022-02-28,6.0
6944,Zip,20871,MD,Montgomery County,Clarksburg,2022-02-28,5.9
6945,Zip,20872,MD,Montgomery County,Damascus,2022-02-28,6.0
6946,Zip,20874,MD,Montgomery County,Germantown,2022-02-28,6.1
6947,Zip,20876,MD,Montgomery County,Germantown,2022-02-28,6.1
6948,Zip,20877,MD,Montgomery County,Gaithersburg,2022-02-28,6.1
6949,Zip,20878,MD,Montgomery County,Gaithersburg,2022-02-28,5.6
6950,Zip,20879,MD,Montgomery County,Gaithersburg,2022-02-28,6.2
6951,Zip,20880,MD,Montgomery County,Washington Grove,2022-02-28,6.3
6952,Zip,20882,MD,Montgomery County,Damascus,2022-02-28,6.7
6953,Zip,20886,MD,Montgomery County,Montgomery Village,2022-02-28,6.1
6954,Zip,20895,MD,Montgomery County,Kensington,2022-02-28,6.4
6955,Zip,20896,MD,Montgomery County,Garrett Park,2022-02-28,4.2
6956,Zip,20901,MD,Montgomery County,Silver Spring,2022-02-28,7.1
6957,Zip,20902,MD,Montgomery County,Silver Spring,2022-02-28,6.7
6958,Zip,20903,MD,Montgomery County,Silver Spring,2022-02-28,6.6
6959,Zip,20904,MD,Montgomery County,Silver Spring,2022-02-28,6.3
6960,Zip,20905,MD,Montgomery County,Silver Spring,2022-02-28,6.5
6961,Zip,20906,MD,Montgomery County,Silver Spring,2022-02-28,5.7
6962,Zip,20910,MD,Montgomery County,Silver Spring,2022-02-28,6.9
6963,Zip,20912,MD,Montgomery County,Takoma Park,2022-02-28,6.4
6964,Zip,21001,MD,Harford County,Aberdeen,2022-02-28,6.3
6965,Zip,21009,MD,Harford County,Abingdon,2022-02-28,6.3
6966,Zip,21012,MD,Anne Arundel County,Arnold,2022-02-28,6.6
6967,Zip,21013,MD,Baltimore County,Baldwin,2022-02-28,6.6
6968,Zip,21014,MD,Harford County,Bel Air,2022-02-28,6.2
6969,Zip,21015,MD,Harford County,Bel Air,2022-02-28,6.2
6970,Zip,21017,MD,Harford County,Belcamp,2022-02-28,6.6
6971,Zip,21018,MD,Harford County,Fallston,2022-02-28,8.5
6972,Zip,21020,MD,Baltimore County,Reisterstown,2022-02-28,9.1
6973,Zip,21022,MD,Baltimore County,Pikesville,2022-02-28,6.8
6974,Zip,21023,MD,Baltimore County,Reisterstown,2022-02-28,6.2
6975,Zip,21027,MD,Baltimore County,Middle River,2022-02-28,-0.2
6976,Zip,21028,MD,Harford County,Churchville,2022-02-28,5.8
6977,Zip,21029,MD,Howard County,Clarksville,2022-02-28,4.3
6978,Zip,21030,MD,Baltimore County,Cockeysville,2022-02-28,5.8
6979,Zip,21032,MD,Anne Arundel County,Crownsville,2022-02-28,6.1
6980,Zip,21034,MD,Harford County,Darlington,2022-02-28,6.7
6981,Zip,21035,MD,Anne Arundel County,Davidsonville,2022-02-28,6.5
6982,Zip,21036,MD,Howard County,Dayton,2022-02-28,4.3
6983,Zip,21037,MD,Anne Arundel County,Edgewater,2022-02-28,6.4
6984,Zip,21040,MD,Harford County,Edgewood,2022-02-28,6.5
6985,Zip,21042,MD,Howard County,Ellicott City,2022-02-28,4.5
6986,Zip,21043,MD,Howard County,Ellicott City,2022-02-28,4.2
6987,Zip,21044,MD,Howard County,Columbia,2022-02-28,4.8
6988,Zip,21045,MD,Howard County,Columbia,2022-02-28,4.9
6989,Zip,21046,MD,Howard County,Columbia,2022-02-28,4.8
6990,Zip,21047,MD,Harford County,Fallston,2022-02-28,6.1
6991,Zip,21048,MD,Carroll County,Finksburg,2022-02-28,5.6
6992,Zip,21050,MD,Harford County,Forest Hill,2022-02-28,6.4
6993,Zip,21051,MD,Baltimore County,Fork,2022-02-28,4.6
6994,Zip,21052,MD,Baltimore County,Fort Howard,2022-02-28,5.0
6995,Zip,21053,MD,Baltimore County,Freeland,2022-02-28,5.6
6996,Zip,21054,MD,Anne Arundel County,Gambrills,2022-02-28,6.4
6997,Zip,21056,MD,Anne Arundel County,Gibson Island,2022-02-28,6.9
6998,Zip,21057,MD,Baltimore County,Glen Arm,2022-02-28,5.8
6999,Zip,21060,MD,Anne Arundel County,Glen Burnie,2022-02-28,7.0
7000,Zip,21061,MD,Anne Arundel County,Glen Burnie,2022-02-28,7.2
7001,Zip,21071,MD,Baltimore County,Reisterstown,2022-02-28,6.4
7002,Zip,21074,MD,Carroll County,Hampstead,2022-02-28,6.0
7003,Zip,21075,MD,Howard County,Elkridge,2022-02-28,4.5
7004,Zip,21076,MD,Anne Arundel County,Hanover,2022-02-28,6.4
7005,Zip,21077,MD,Anne Arundel County,Harmans,2022-02-28,6.5
7006,Zip,21078,MD,Harford County,Havre de Grace,2022-02-28,6.3
7007,Zip,21082,MD,Baltimore County,Hydes,2022-02-28,5.0
7008,Zip,21084,MD,Harford County,Jarrettsville,2022-02-28,6.3
7009,Zip,21085,MD,Harford County,Joppa,2022-02-28,6.6
7010,Zip,21087,MD,Baltimore County,Kingsville,2022-02-28,5.4
7011,Zip,21090,MD,Anne Arundel County,Linthicum Heights,2022-02-28,6.2
7012,Zip,21093,MD,Baltimore County,Lutherville Timonium,2022-02-28,5.4
7013,Zip,21102,MD,Carroll County,Manchester,2022-02-28,6.1
7014,Zip,21104,MD,Howard County,Marriottsville,2022-02-28,4.9
7015,Zip,21105,MD,Baltimore County,Freeland,2022-02-28,3.9
7016,Zip,21106,MD,Anne Arundel County,Edgewater,2022-02-28,5.5
7017,Zip,21108,MD,Anne Arundel County,Glen Burnie,2022-02-28,6.7
7018,Zip,21111,MD,Baltimore County,Monkton,2022-02-28,6.5
7019,Zip,21113,MD,Anne Arundel County,Odenton,2022-02-28,6.3
7020,Zip,21114,MD,Anne Arundel County,Crofton,2022-02-28,6.4
7021,Zip,21117,MD,Baltimore County,Owings Mills,2022-02-28,6.1
7022,Zip,21120,MD,Baltimore County,Parkton,2022-02-28,5.9
7023,Zip,21122,MD,Anne Arundel County,Pasadena,2022-02-28,6.8
7024,Zip,21128,MD,Baltimore County,Perry Hall,2022-02-28,5.7
7025,Zip,21130,MD,Harford County,Aberdeen,2022-02-28,6.1
7026,Zip,21131,MD,Baltimore County,Phoenix,2022-02-28,5.9
7027,Zip,21132,MD,Harford County,Pylesville,2022-02-28,6.1
7028,Zip,21133,MD,Baltimore County,Randallstown,2022-02-28,5.5
7029,Zip,21136,MD,Baltimore County,Reisterstown,2022-02-28,6.2
7030,Zip,21140,MD,Anne Arundel County,Riva,2022-02-28,6.6
7031,Zip,21144,MD,Anne Arundel County,Severn,2022-02-28,6.6
7032,Zip,21146,MD,Anne Arundel County,Severna Park,2022-02-28,6.8
7033,Zip,21150,MD,Howard County,Columbia,2022-02-28,2.9
7034,Zip,21152,MD,Baltimore County,Sparks Glencoe,2022-02-28,5.7
7035,Zip,21153,MD,Baltimore County,Owings Mills,2022-02-28,5.3
7036,Zip,21154,MD,Harford County,Street,2022-02-28,6.8
7037,Zip,21155,MD,Baltimore County,Upperco,2022-02-28,6.3
7038,Zip,21156,MD,Baltimore County,Kingsville,2022-02-28,5.2
7039,Zip,21157,MD,Carroll County,Westminster,2022-02-28,6.1
7040,Zip,21158,MD,Carroll County,Westminster,2022-02-28,6.1
7041,Zip,21160,MD,Harford County,Whiteford,2022-02-28,6.7
7042,Zip,21161,MD,Harford County,Whitehall,2022-02-28,6.5
7043,Zip,21162,MD,Baltimore County,White Marsh,2022-02-28,6.5
7044,Zip,21163,MD,Howard County,Woodstock,2022-02-28,5.0
7045,Zip,21201,MD,Baltimore City,Baltimore,2022-02-28,4.8
7046,Zip,21202,MD,Baltimore City,Baltimore,2022-02-28,3.8
7047,Zip,21204,MD,Baltimore County,Towson,2022-02-28,4.8
7048,Zip,21205,MD,Baltimore City,Baltimore,2022-02-28,3.1
7049,Zip,21206,MD,Baltimore City,Baltimore,2022-02-28,5.8
7050,Zip,21207,MD,Baltimore County,Lochearn,2022-02-28,6.7
7051,Zip,21208,MD,Baltimore County,Pikesville,2022-02-28,5.6
7052,Zip,21209,MD,Baltimore County,Pikesville,2022-02-28,5.1
7053,Zip,21210,MD,Baltimore City,Baltimore,2022-02-28,4.0
7054,Zip,21211,MD,Baltimore City,Baltimore,2022-02-28,5.3
7055,Zip,21212,MD,Baltimore City,Baltimore,2022-02-28,5.5
7056,Zip,21213,MD,Baltimore City,Baltimore,2022-02-28,10.0
7057,Zip,21214,MD,Baltimore City,Baltimore,2022-02-28,5.2
7058,Zip,21215,MD,Baltimore City,Baltimore,2022-02-28,5.0
7059,Zip,21216,MD,Baltimore City,Baltimore,2022-02-28,7.7
7060,Zip,21217,MD,Baltimore City,Baltimore,2022-02-28,5.3
7061,Zip,21218,MD,Baltimore City,Baltimore,2022-02-28,6.5
7062,Zip,21219,MD,Baltimore County,Edgemere,2022-02-28,5.1
7063,Zip,21220,MD,Baltimore County,Middle River,2022-02-28,6.0
7064,Zip,21221,MD,Baltimore County,Essex,2022-02-28,6.1
7065,Zip,21222,MD,Baltimore County,Dundalk,2022-02-28,5.0
7066,Zip,21223,MD,Baltimore City,Baltimore,2022-02-28,4.6
7067,Zip,21224,MD,Baltimore City,Baltimore,2022-02-28,5.5
7068,Zip,21225,MD,Anne Arundel County,Brooklyn Park,2022-02-28,7.2
7069,Zip,21226,MD,Baltimore City,Baltimore,2022-02-28,7.6
7070,Zip,21227,MD,Baltimore County,Halethorpe,2022-02-28,6.1
7071,Zip,21228,MD,Baltimore County,Catonsville,2022-02-28,6.3
7072,Zip,21229,MD,Baltimore City,Baltimore,2022-02-28,6.8
7073,Zip,21230,MD,Baltimore City,Baltimore,2022-02-28,4.8
7074,Zip,21231,MD,Baltimore City,Baltimore,2022-02-28,4.7
7075,Zip,21234,MD,Baltimore County,Parkville,2022-02-28,6.1
7076,Zip,21236,MD,Baltimore County,Nottingham,2022-02-28,5.9
7077,Zip,21237,MD,Baltimore County,Rosedale,2022-02-28,6.1
7078,Zip,21239,MD,Baltimore City,Baltimore,2022-02-28,7.2
7079,Zip,21244,MD,Baltimore County,Windsor Mill,2022-02-28,6.3
7080,Zip,21286,MD,Baltimore County,Towson,2022-02-28,5.8
7081,Zip,21401,MD,Anne Arundel County,Annapolis,2022-02-28,6.1
7082,Zip,21402,MD,Anne Arundel County,Annapolis,2022-02-28,0.9
7083,Zip,21403,MD,Anne Arundel County,Annapolis,2022-02-28,6.1
7084,Zip,21405,MD,Anne Arundel County,Annapolis,2022-02-28,6.6
7085,Zip,21409,MD,Anne Arundel County,Annapolis,2022-02-28,6.4
7086,Zip,21502,MD,Allegany County,Cumberland,2022-02-28,5.6
7087,Zip,21520,MD,Garrett County,Accident,2022-02-28,4.5
7088,Zip,21521,MD,Allegany County,Barton,2022-02-28,5.1
7089,Zip,21522,MD,Garrett County,Grantsville,2022-02-28,4.4
7090,Zip,21523,MD,Garrett County,Bloomington,2022-02-28,6.8
7091,Zip,21524,MD,Allegany County,Cumberland,2022-02-28,6.1
7092,Zip,21528,MD,Allegany County,Cumberland,2022-02-28,6.5
7093,Zip,21529,MD,Allegany County,Ellerslie,2022-02-28,5.7
7094,Zip,21530,MD,Allegany County,Flintstone,2022-02-28,6.4
7095,Zip,21531,MD,Garrett County,Friendsville,2022-02-28,4.8
7096,Zip,21532,MD,Allegany County,Frostburg,2022-02-28,5.3
7097,Zip,21536,MD,Garrett County,Grantsville,2022-02-28,4.0
7098,Zip,21538,MD,Garrett County,Kitzmiller,2022-02-28,2.0
7099,Zip,21539,MD,Allegany County,Lonaconing,2022-02-28,3.9
7100,Zip,21540,MD,Allegany County,Luke,2022-02-28,5.6
7101,Zip,21541,MD,Garrett County,Mc Henry,2022-02-28,5.0
7102,Zip,21542,MD,Allegany County,Midland,2022-02-28,4.4
7103,Zip,21545,MD,Allegany County,Mount Savage,2022-02-28,5.4
7104,Zip,21550,MD,Garrett County,Mountain Lake Park,2022-02-28,4.7
7105,Zip,21555,MD,Allegany County,Oldtown,2022-02-28,6.1
7106,Zip,21557,MD,Allegany County,Rawlings,2022-02-28,5.6
7107,Zip,21561,MD,Garrett County,Swanton,2022-02-28,4.7
7108,Zip,21562,MD,Allegany County,Westernport,2022-02-28,5.7
7109,Zip,21601,MD,Talbot County,Easton,2022-02-28,7.8
7110,Zip,21607,MD,Queen Annes County,Barclay,2022-02-28,4.8
7111,Zip,21609,MD,Caroline County,Preston,2022-02-28,3.8
7112,Zip,21610,MD,Kent County,Betterton,2022-02-28,5.3
7113,Zip,21612,MD,Talbot County,Bozman,2022-02-28,7.9
7114,Zip,21613,MD,Dorchester County,Cambridge,2022-02-28,5.0
7115,Zip,21617,MD,Queen Annes County,Centreville,2022-02-28,5.1
7116,Zip,21619,MD,Queen Annes County,Chester,2022-02-28,5.5
7117,Zip,21620,MD,Kent County,Chestertown,2022-02-28,5.5
7118,Zip,21622,MD,Dorchester County,Church Creek,2022-02-28,5.7
7119,Zip,21623,MD,Queen Annes County,Church Hill,2022-02-28,6.5
7120,Zip,21624,MD,Talbot County,Saint Michaels,2022-02-28,6.4
7121,Zip,21625,MD,Talbot County,Cordova,2022-02-28,7.8
7122,Zip,21626,MD,Dorchester County,Crapo,2022-02-28,7.5
7123,Zip,21627,MD,Dorchester County,Crocheron,2022-02-28,7.1
7124,Zip,21628,MD,Queen Annes County,Centreville,2022-02-28,6.0
7125,Zip,21629,MD,Caroline County,Denton,2022-02-28,5.6
7126,Zip,21631,MD,Dorchester County,East New Market,2022-02-28,5.7
7127,Zip,21632,MD,Caroline County,Federalsburg,2022-02-28,5.8
7128,Zip,21634,MD,Dorchester County,Fishing Creek,2022-02-28,5.8
7129,Zip,21635,MD,Kent County,Galena,2022-02-28,5.0
7130,Zip,21636,MD,Caroline County,Goldsboro,2022-02-28,5.4
7131,Zip,21638,MD,Queen Annes County,Grasonville,2022-02-28,5.9
7132,Zip,21639,MD,Caroline County,Greensboro,2022-02-28,6.2
7133,Zip,21640,MD,Caroline County,Henderson,2022-02-28,4.9
7134,Zip,21641,MD,Caroline County,Denton,2022-02-28,4.5
7135,Zip,21643,MD,Dorchester County,Hurlock,2022-02-28,5.4
7136,Zip,21644,MD,Queen Annes County,Ingleside,2022-02-28,5.8
7137,Zip,21645,MD,Kent County,Kennedyville,2022-02-28,5.3
7138,Zip,21647,MD,Talbot County,McDaniel,2022-02-28,7.6
7139,Zip,21648,MD,Dorchester County,Madison,2022-02-28,4.8
7140,Zip,21649,MD,Caroline County,Marydel,2022-02-28,5.5
7141,Zip,21650,MD,Kent County,Massey,2022-02-28,4.8
7142,Zip,21651,MD,Kent County,Millington,2022-02-28,6.3
7143,Zip,21652,MD,Talbot County,Bozman,2022-02-28,7.7
7144,Zip,21653,MD,Talbot County,Easton,2022-02-28,7.5
7145,Zip,21654,MD,Talbot County,Oxford,2022-02-28,7.3
7146,Zip,21655,MD,Caroline County,Preston,2022-02-28,5.5
7147,Zip,21657,MD,Queen Annes County,Queen Anne,2022-02-28,5.4
7148,Zip,21658,MD,Queen Annes County,Queenstown,2022-02-28,5.5
7149,Zip,21659,DE,Sussex County,Seaford,2022-02-28,5.0
7150,Zip,21660,MD,Caroline County,Ridgely,2022-02-28,6.1
7151,Zip,21661,MD,Kent County,Rock Hall,2022-02-28,5.4
7152,Zip,21662,MD,Talbot County,Royal Oak,2022-02-28,7.6
7153,Zip,21663,MD,Talbot County,Saint Michaels,2022-02-28,7.3
7154,Zip,21664,MD,Dorchester County,East New Market,2022-02-28,5.1
7155,Zip,21665,MD,Talbot County,Sherwood,2022-02-28,7.5
7156,Zip,21666,MD,Queen Annes County,Stevensville,2022-02-28,5.2
7157,Zip,21667,MD,Kent County,Still Pond,2022-02-28,4.4
7158,Zip,21668,MD,Queen Annes County,Sudlersville,2022-02-28,6.2
7159,Zip,21669,MD,Dorchester County,Taylors Island,2022-02-28,5.6
7160,Zip,21670,MD,Queen Annes County,Sudlersville,2022-02-28,6.3
7161,Zip,21671,MD,Talbot County,Tilghman,2022-02-28,8.0
7162,Zip,21672,MD,Dorchester County,Toddville,2022-02-28,5.2
7163,Zip,21673,MD,Talbot County,Trappe,2022-02-28,7.8
7164,Zip,21675,MD,Dorchester County,Wingate,2022-02-28,5.7
7165,Zip,21676,MD,Talbot County,Wittman,2022-02-28,8.0
7166,Zip,21677,MD,Dorchester County,Woolford,2022-02-28,5.5
7167,Zip,21678,MD,Kent County,Worton,2022-02-28,5.1
7168,Zip,21679,MD,Talbot County,Wye Mills,2022-02-28,7.3
7169,Zip,21701,MD,Frederick County,Frederick,2022-02-28,7.4
7170,Zip,21702,MD,Frederick County,Frederick,2022-02-28,7.7
7171,Zip,21703,MD,Frederick County,Frederick,2022-02-28,7.6
7172,Zip,21704,MD,Frederick County,Frederick,2022-02-28,7.4
7173,Zip,21710,MD,Frederick County,Adamstown,2022-02-28,7.5
7174,Zip,21711,MD,Washington County,Big Pool,2022-02-28,6.3
